ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;unnamed_17;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2025;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;1300;SECRET. DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;1301017 000012/2024;2025-11-17;;9447045;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de natureza continuada na modalidade empreitada por preços unitários dos serviços de Supervisão Geral, Monitoramento dos Parâmetros de Desempenho, Avaliação e Análise de Projetos, da expl;;SYSTRA ENGENHARIA E CONSULTORIA LTDA;;52.635.422/0001-37;;;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=603455;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=192464;0,0;0,0;4432340,71
2025;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;1450;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;1451044 000135/2025;2025-05-27;;9494500;SIM;Concluído;Com Fornecedor Vencedor;Por lote;CONSTRUÇÃO, IMPLANTAÇÃO, OPERAÇÃO E MANUTENÇÃO DE 2 (DOIS) CENTROS SOCIOEDUCATIVOS E PRESTAÇÃO DE SERVIÇOS DE ATENDIMENTO SOCIOEDUCATIVO NOS MUNICÍPIOS DE BETIM - MG E SANTANA DO PARAÍSO - MG.;;SOLUCOES SERVICOS TERCEIRIZADOS LTDA.;;09.445.502/0001-09;6679,0;2025-06-13;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=627764;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=209979;1728890149,54;1728890146,18;1728890146,18
2025;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0500005 000057/2025;2025-06-16;;0;;Concluído;Com Fornecedor Vencedor;Por lote;CONCESSÃO ADMINISTRATIVA PARA A_x000D_ CONSTRUÇÃO, EQUIPAGEM, OPERAÇÃO, MANUTENÇÃO E PRESTAÇÃO DOS SERVIÇOS DO COMPLEXO DE SAÚDE HOPE;;ONCOMED CENTRO DE PREVENCAO E TRATAMENTO DE DOENCAS NEOPLASICAS S.A.;;00.132.229/0001-80;6694,0;2025-06-17;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628984;;4350279012,58;9655416,5;9655416,5
2025;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0500005 000057/2025;2025-06-17;;0;;Concluído;Com Fornecedor Vencedor;Por lote;CONCESSÃO ADMINISTRATIVA PARA A_x000D_ CONSTRUÇÃO, EQUIPAGEM, OPERAÇÃO, MANUTENÇÃO E PRESTAÇÃO DOS SERVIÇOS DO COMPLEXO DE SAÚDE HOPE;;ONCOMED CENTRO DE PREVENCAO E TRATAMENTO DE DOENCAS NEOPLASICAS S.A.;;00.132.229/0001-80;6694,0;2025-06-17;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628984;;4350279014,44;9655416,5;9655416,5
2025;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0500005 000057/2025;2025-06-18;;0;;Concluído;Com Fornecedor Vencedor;Por lote;CONCESSÃO ADMINISTRATIVA PARA A_x000D_ CONSTRUÇÃO, EQUIPAGEM, OPERAÇÃO, MANUTENÇÃO E PRESTAÇÃO DOS SERVIÇOS DO COMPLEXO DE SAÚDE HOPE;;ONCOMED CENTRO DE PREVENCAO E TRATAMENTO DE DOENCAS NEOPLASICAS S.A.;;00.132.229/0001-80;6694,0;2025-06-17;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=628984;;267689167,0;267689167,0;267689167,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1010;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;1011014 000029/2025;2025-02-04;;9456354;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Serviços de tecnologia da informação prestados pela PRODEMGE;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;9,0;2025-02-13;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194138;200000,0;200000,0;200000,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1010;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;1011014 000213/2025;2025-10-21;;9492666;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Serviço Postal e Telegráfico;;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;;34.028.316/0001-03;86,0;2025-11-26;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205238;6000000,0;6000000,0;6000000,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1020;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;1021007 000098/2025;2025-05-23;;9470226;SIM;Concluído;Com Fornecedor Vencedor;Por item;Aquisição de 360 kg (trezentos e sessenta quilogramas) de Café torrado e moído;;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS - EPAMIG;;17.138.140/0001-23;40056,0;2025-06-06;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195924;24840,0;24840,0;31050,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1020;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;1021007 000237/2025;2025-10-13;;9480924;SIM;Concluído;Com Fornecedor Vencedor;Por item;Adesão ao Consórcio CEMIG SIM para fornecimento de energia elétrica compensada, oriunda de geração distribuída solar fotovoltaica, para atendimento das unidades consumidoras do TCE-MG.;;CONSORCIO CEMIG SIM GD III;;45.955.633/0001-91;440823,0;2025-10-14;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198914;6880339,56;6880339,56;6880339,56
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1020;TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;1021007 000306/2025;2025-12-03;;0;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação da Plataforma WhatsApp Business do SERPRO, na modalidade de assinatura, para provimento de infraestrutura segura e homologada para envio e recebimento de mensagens através do WhatsApp.;;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);;33.683.111/0001-07;478002,0;2026-02-25;;;135281,0;135281,0;135281,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000151/2025;2025-02-28;;9463528;SIM;Concluído;Com Fornecedor Vencedor;Por item;Modificação e melhoramento de rede de distribuição de energia elétrica da CEMIG para atendimento a necessidade energética do novo Fórum da Comarca de Campina Verde.;;CEMIG DISTRIBUICAO S.A.;;06.981.180/0001-16;100,0;2025-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195165;15058,06;15058,06;15058,06
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000229/2025;2025-03-14;;9463427;SIM;Concluído;Com Fornecedor Vencedor;Por item;Obra de rede CEMIG, para ligação de padrão de entrada de energia, para o Novo Fórum da Comarca de CALDAS/MG.;;CEMIG DISTRIBUICAO S.A.;;06.981.180/0001-16;105,0;2025-04-14;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195163;18779,28;18779,28;18779,28
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000441/2024;2025-11-17;;9433779;SIM;Concluído;Com Fornecedor Vencedor;Por item;Desenvolvimento com uso de metodologias ágeis e Manutenção de Sistemas de Informação da solução informatizada de Gestão Integrada de Finanças e Orçamento.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;174,0;2024-07-15;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=188921;0,0;0,0;29663690,4
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000453/2024;2025-11-17;;9433795;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços de desenvolvimento de sistema de módulo de inventário patrimonial,  vinculado ao Siad Web da  SEPLAG, com adoção de metodologias ágeis, incluindo sua manutenção evolutiva.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;177,0;2024-07-15;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=188949;0,0;0,0;190755,75
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000456/2025;2025-06-23;;9475154;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação de empresa especializada na prestação de serviços terceirizados de apoio administrativo.;;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;;33.224.254/0001-42;231,0;2025-08-14;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197717;1005681,0;1005681,0;1005681,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000790/2024;2025-11-19;;9447424;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Disponibilização diária de dados provindos do armazém do Sistema Integrado de Administração de Mat. e Serviços do Estado de MG (SIAD) e do armazém do Sistema Integrado da Adm Fin. de MG (SIAFI);;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;367,0;2024-12-20;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=192829;0,0;0,0;7880,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000894/2024;2025-11-17;;9447642;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de desenvolvimento de melhorias no SCDP ¿ Sistema de Concessão de Diárias e Passagens, com adoção de metodologias ágeis.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;392,0;2025-01-08;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193030;0,0;0,0;269370,79
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1050;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE M.G.;1051005 000028/2025;2025-02-24;;9459844;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Serviços de TI: Infraestrutura como Serviço IaaS, Integração de Ambiente Operacional Multicloud, Sustentação de Ambiente de TI, Migração de ambientes operacionais de TI e Firewall de Aplicação WAF;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194659;88441,08;88441,08;88441,08
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1050;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE M.G.;1051005 000065/2025;2025-06-27;;9472684;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Adesão ao consórcio CEMIG SIM para participação no Sistema de Compensação de Energia Elétrica, pelo período de 60 (sessenta) meses.;;CEMIG SOLUCOES INTELIGENTES EM ENERGIA S.A. - CEMIG SIM;;04.881.791/0001-67;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196967;1674000,0;1674000,0;1674000,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1050;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE M.G.;1051005 000119/2025;2025-10-17;;9481220;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Adesão ao consórcio CEMIG SIM para participação no Sistema de Compensação de Energia Elétrica, pelo período de 60 (sessenta) meses.;;CONSORCIO CEMIG SIM GD III;;45.955.633/0001-91;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199022;1674000,0;1674000,0;1674000,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1070;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;1071030 000005/2025;2025-02-25;;9458085;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Hospedagem de Sistemas em Ambiente Compartilhado - Baixa Plataforma.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;143,0;2025-03-17;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194280;25500,84;25500,84;31220,34
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1070;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;1071030 000105/2025;2025-11-19;;9490743;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Compra de café torrado moído e em grão;;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS - EPAMIG;;17.138.140/0001-23;243,0;2025-12-11;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=201197;138540,0;138540,0;138540,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000027/2025;2025-03-31;;9460071;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de Serviços de Informática a serem prestados pela PRODEMGE, abarcando IaaS,  PaaS,  acesso VPN, WAF, suporte técnico a ambientes de TIC e Integ.de ambiente operacional de TI multicloud.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;6667,0;2025-04-22;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194812;3942397,32;3942397,32;3942397,32
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000043/2025;2025-09-10;;9479731;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços de informática que abarca barramento em plataforma MGAPI (DATA LAKE E ATTUS/TRIBUNUS), do caderno Serviços Prodemge.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;6748,0;2025-09-30;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198639;72000,0;72000,0;72000,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000065/2025;2025-11-28;;9488815;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços essencias da Prodemge, incluindo: Acesso VPN, Serviços Rede Governo, Acesso ao Ambiente Mainframe, Acesso a Soluções de Business Intelligence e Suporte técnico a Ambientes de TIC;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;6775,0;2025-12-04;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=200082;1481424,0;1481424,0;1481424,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1090;PROCURADORIA GERAL DE JUSTICA;1091012 000083/2025;2025-05-15;;9470565;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de Serviços de TI executados pela PRODEMGE que consistem na liberação de acesso para usuários às soluções de business intelligence e mainframe que estão disponíveis para o Estado de MG.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;180,0;2025-06-09;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196081;233266,0;233266,0;233266,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1090;PROCURADORIA GERAL DE JUSTICA;1091012 000084/2025;2025-05-12;;9472431;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços de melhorias no sistema de concessão de diárias de viagens e passagens de Minas Gerais;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;;16.636.540/0001-04;189,0;2025-06-17;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196807;513024,0;513024,0;513024,0
2025;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1090;PROCURADORIA GERAL DE JUSTICA;1091012 000112/2025;2025-06-12;;9471216;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação de serviços de computação em nuvem pública, do tipo plataforma como serviço (PaaS), para processamento de soluções baseadas em Inteligência Artificial (IA).;;EMPRESA MATO-GROSSENSE DE TECNOLOGIA DA INFORMACAO - MTI;;15.011.059/0001-52;195,0;2025-06-23;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196363;2359064,98;2217504,82;2967504,82
