ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_original_formatado;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;item_material_servico;situacao_compra_item_processo;criterio_julgamento;objeto_processo;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1100;OUVIDORIA GERAL DO ESTADO;;1101014 000004/2026;2026-05-25;;9511875;SIM;Concluído;ACESSO AO SISTEMA DE GESTAO DE OUVIDORIA - MG-Ouv;Com Fornecedor Vencedor;Por lote;Para a contratação de serviços de os serviços de suporte técnico em sistemas de informações e Acesso a Solução MG-Ouv, conforme condições estabelecidas no Termo de Referência;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;17,0;2026-05-25;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=221241;360000,0;360000,0;360000,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1100;OUVIDORIA GERAL DO ESTADO;;1101014 000004/2026;2026-05-25;;9511875;SIM;Concluído;SUPORTE TECNICO EM SISTEMA DE INFORMACAO;Com Fornecedor Vencedor;Por lote;Para a contratação de serviços de os serviços de suporte técnico em sistemas de informações e Acesso a Solução MG-Ouv, conforme condições estabelecidas no Termo de Referência;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;17,0;2026-05-25;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=221241;55200,0;55200,0;55200,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1190;SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;;1191001 000025/2026;2026-04-06;;0;SIM;Concluído;SERVICO DE DISTRIBUICAO DE CADASTRO COM TECNOLOGIA BLOCKCHAIN B- CNPJ;Com Fornecedor Vencedor;Por lote;Solução de tecnologia da informação - TIC, de solução única, padronizada para a distribuição de informações de cadastro com tecnologia Blockchain ¿ bCPF e bCNPJ, para a Secretaria de Estado de Fazenda;EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV;42.422.253/0001-01;194,0;2026-06-15;;;84086,4;84086,4;84086,4
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1190;SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;;1191001 000025/2026;2026-04-06;;0;SIM;Concluído;SERVICO DE DISTRIBUICAO DE CADASTRO COM TECNOLOGIA BLOCKCHAIN B - CPF;Com Fornecedor Vencedor;Por lote;Solução de tecnologia da informação - TIC, de solução única, padronizada para a distribuição de informações de cadastro com tecnologia Blockchain ¿ bCPF e bCNPJ, para a Secretaria de Estado de Fazenda;EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV;42.422.253/0001-01;194,0;2026-06-15;;;84086,4;84086,4;84086,4
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1220;SECRETARIA DE DESENVOLVIMENTO ECONOMICO;;1221002 000002/2026;2026-02-11;;9498820;SIM;Concluído;ALIENACAO DE BENS IMOVEIS;Com Fornecedor Vencedor;Por item;contratação de serviços técnicos destinados à alienação de 350 (trezentos e cinquenta) imóveis urbanos e rurais, de propriedade do Estado de Minas Gerais, a serem prestados pela empresa pública MGI;MGI MINAS GERAIS PARTICIPACOES S.A;19.296.342/0001-29;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=213760;2878218,44;2878218,44;2878218,44
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1220;SECRETARIA DE DESENVOLVIMENTO ECONOMICO;;1221002 000008/2026;2026-03-20;;9505671;SIM;Concluído;HOSPEGADEM DE SERVIDOR;Com Fornecedor Vencedor;Por lote;"prestação de serviços de informática para a ""Hospedagem de Servidores (Colocation)"", promovido pela Companhia de Tecnologia da informação do Estado de Minas Gerais ¿ PRODEMGE";COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;88,0;2026-04-27;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=218565;80124,0;80124,0;80124,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1220;SECRETARIA DE DESENVOLVIMENTO ECONOMICO;;1221002 000008/2026;2026-03-23;;9505671;SIM;Concluído;HOSPEGADEM DE SERVIDOR;Com Fornecedor Vencedor;Por lote;"prestação de serviços de informática para a ""Hospedagem de Servidores (Colocation)"", promovido pela Companhia de Tecnologia da informação do Estado de Minas Gerais ¿ PRODEMGE";COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;88,0;2026-04-27;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=218565;5532,0;5532,0;5532,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1220;SECRETARIA DE DESENVOLVIMENTO ECONOMICO;;1221002 000008/2026;2026-03-23;;9505671;SIM;Concluído;SERVICO DE BACKUP E RESTORE - HOSPEDAGEM DE SERVIDORES;Com Fornecedor Vencedor;Por lote;"prestação de serviços de informática para a ""Hospedagem de Servidores (Colocation)"", promovido pela Companhia de Tecnologia da informação do Estado de Minas Gerais ¿ PRODEMGE";COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;88,0;2026-04-27;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=218565;37254,0;37254,0;37254,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1220;SECRETARIA DE DESENVOLVIMENTO ECONOMICO;;1221002 000008/2026;2026-03-23;;9505671;SIM;Concluído;VELOCIDADE CONEXAO DA REDE IP/ETHERNET 1GB - HOSPEDAGEM DE  SERVIDORES;Com Fornecedor Vencedor;Por lote;"prestação de serviços de informática para a ""Hospedagem de Servidores (Colocation)"", promovido pela Companhia de Tecnologia da informação do Estado de Minas Gerais ¿ PRODEMGE";COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;88,0;2026-04-27;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=218565;22752,0;22752,0;22752,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1230;SECRET. DE ESTADO DE AGRICULTURA, PECUARIA E ABAST;;1231021 000001/2026;2026-01-26;;9493211;SIM;Concluído;HOSPEDAGEM EM INFRAESTRUTURA VIRTUALIZADA;Com Fornecedor Vencedor;Por lote;Contratação do serviço de Hospedagem de Sistemas em Ambiente Virtualizado e serviço de Suporte Técnico a Ambientes de TIC;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=208839;8112,0;8112,0;8112,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1230;SECRET. DE ESTADO DE AGRICULTURA, PECUARIA E ABAST;;1231021 000001/2026;2026-01-26;;9493211;SIM;Concluído;SUPORTE TECNICO A AMBIENTE OPERACIONAL DE SERVIDORES -  HORARIO COMERCIAL;Com Fornecedor Vencedor;Por lote;Contratação do serviço de Hospedagem de Sistemas em Ambiente Virtualizado e serviço de Suporte Técnico a Ambientes de TIC;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=208839;2780,0;2780,0;2780,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1230;SECRET. DE ESTADO DE AGRICULTURA, PECUARIA E ABAST;;1231021 000004/2026;2026-02-13;;9495420;SIM;Concluído;ACESSO ADICIONAL BUSINESS INTELLIGENCE - MODALIDADE RELATORIOS GERENCIAIS;Com Fornecedor Vencedor;Por lote;prestação de Serviços de Acesso a Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=211120;4320,0;4320,0;4320,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1230;SECRET. DE ESTADO DE AGRICULTURA, PECUARIA E ABAST;;1231021 000004/2026;2026-02-13;;9495420;SIM;Concluído;ACESSO A SOLUCAO BUSINESS INTELLIGENCE- MODALIDADE RELATORIOS GERENCIAIS;Com Fornecedor Vencedor;Por lote;prestação de Serviços de Acesso a Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=211120;4992,0;4992,0;4992,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1230;SECRET. DE ESTADO DE AGRICULTURA, PECUARIA E ABAST;;1231021 000008/2026;2026-03-10;;9497625;SIM;Concluído;PRESTACAO DE SERVICOS DE ASSISTENCIA TECNICA E EXTENSAO RURAL - ATER;Com Fornecedor Vencedor;Por lote;Prestação de serviços de assistência técnica e extensão rural (ATER) em municípios atingidos pelo rompimento da Barragem de Fundão, no âmbito do Acordo de Reparação do Rio Doce;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS - EMATER MG;19.198.118/0001-02;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=213477;52544160,0;52544160,0;52544160,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250021 000009/2026;2026-06-08;;9515498;SIM;Concluído;"CAFE - APRESENTACAO: TORRADO E MOIDO; IDENTIFICACAO (1): 100% DA ESPECIE ARABICA; IDENTIFICACAO (2): ORIGEM UNICA OU BLENDADOS; IDENTIFICACAO (3): PADRAO DE QUALIDADE GLOBAL ENTRE 7,3 E 10 PONTOS; PERFIL SABOR: BEBIDA MOLE OU DURA; AROMA: SUAVE OU INTENSO; CORPO: ENCORPADO; MOAGEM: MEDIA A FINA; TORRA: MAXIMA ATE O PONTO ACHOCOLATADO, SISTEMA AGTRON; SABOR: SUAVE OU INTENSO;";Com Fornecedor Vencedor;Por lote;compra de café torrado e moído, para atendimento às demandas de suporte logístico do Comando-Geral da Polícia Militar de Minas Gerais (PMMG) e Unidades apoiadas.;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS - EPAMIG;17.138.140/0001-23;11257,0;2026-06-11;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=223559;6900,0;6900,0;6900,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000015/2026;2026-03-24;;9501915;SIM;Concluído;ASSOCIACAO DE ENDERECO IP A TERMINAL -;Com Fornecedor Vencedor;Por item;Serviços de TI sendo: Serviços relacionados à Rede Governo e Acesso ao Ambiente Mainframe.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;22,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216439;705600,0;705600,0;705600,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000015/2026;2026-03-24;;9501915;SIM;Concluído;CONEXAO DE ALTA DISPONIBILIDADE A INTERNET -;Com Fornecedor Vencedor;Por item;Serviços de TI sendo: Serviços relacionados à Rede Governo e Acesso ao Ambiente Mainframe.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;22,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216439;4195899,0;1541808,0;1541808,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000015/2026;2026-03-24;;9501915;SIM;Concluído;GERENCIAMENTO DE NIVEL DE SERVICOS DA REDE IP MULTISSERVICOS;Com Fornecedor Vencedor;Por item;Serviços de TI sendo: Serviços relacionados à Rede Governo e Acesso ao Ambiente Mainframe.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;22,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216439;360702,72;312228,0;312228,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000015/2026;2026-03-24;;9501915;SIM;Concluído;INTEGRACAO A REDE GOVERNO;Com Fornecedor Vencedor;Por item;Serviços de TI sendo: Serviços relacionados à Rede Governo e Acesso ao Ambiente Mainframe.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;22,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216439;3439800,0;1926288,0;1926288,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;ACESSO ADICIONAL BUSINESS INTELLIGENCE - MODALIDADE RELATORIOS GERENCIAIS;Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;12960,0;12960,0;12960,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;ACESSO A SOLUCAO BUSINESS INTELLIGENCE- MODALIDADE RELATORIOS GERENCIAIS;Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;129792,0;129792,0;129792,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;CURSO DE CAPACITACAO A DISTANCIA (EAD) EM SISTEMAS CORPORATIVOS (TUTORADO);Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;3590,0;3590,0;3590,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;DESENVOLVIMENTO E MANUTENCAO EVOLUTIVA DE SOLUCAO DE BUSINESS INTELLIGENCE UTILIZANDO METODOLOGIA AGIL -;Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;112487,0;112487,0;112487,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;PRODUCAO DE CARGA DIARIA BUSINESS INTELLIGENCE;Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;143184,0;143184,0;143184,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;PRODUCAO DE CARGA SEMANAL BUSINESS INTELLIGENCE;Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;60744,0;60744,0;60744,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;;1250071 000022/2026;2026-03-19;;9501890;SIM;Concluído;SERVICO DE SUPORTE TECNICO EM BUSINESS INTELLIGENCE;Com Fornecedor Vencedor;Por item;Prestação de serviços de tecnologia da informação, sendo acesso, produção, suporte, desenvolvimento, manutenção e capacitação de Solução de Business Intelligence.;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;27,0;2026-04-07;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=216238;2480,0;2480,0;2480,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1260;SECRETARIA DE ESTADO DE EDUCACAO;;1261347 000074/2026;2026-03-24;;0;SIM;Concluído;SUBSCRICAO LICENCA USO DE SUITE DE PLATAFORMA DE COLABORACAO EM NUVEM, GOOGLE WORKSPACE ENTERPRISE STANDARD OU SUPERIOR;Com Fornecedor Vencedor;Por item;contratação de subscrições de licenças complementares e avançadas do Google Workspace for Education;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;47,0;2026-04-07;;;7637706,0;7637706,0;7637706,0
